Frame No.,Time ,Local Temp [degC],Position x [cm],Position y [cm],Dist Opt [cm],Dist Opt Avg [cm],T Opt [degC]
1343,14:48:26,33.5,23.9,1.2,37.4,37.4,36.2
1344,14:48:27,33.5,23.9,1.2,37.4,37.4,36.2
1345,14:48:28,33.5,23.9,1.2,37.4,37.4,36.2
1346,14:48:29,33.5,23.9,1.2,37.4,37.4,36.2
1347,14:48:30,33.6,23.9,1.2,37.4,37.4,36.2
1348,14:48:31,33.6,23.9,1.2,37.4,37.4,36.2
1349,14:48:32,33.6,23.9,1.2,37.4,37.4,36.2
1350,14:48:33,33.6,23.9,1.2,37.4,37.4,36.2
1351,14:48:34,33.6,23.9,1.2,37.4,37.4,36.2
1352,14:48:35,33.5,23.9,1.2,37.4,37.4,36.1
1353,14:48:36,33.5,23.9,1.2,37.4,37.4,36.1
1354,14:48:37,33.5,23.9,1.2,37.4,37.4,36.1
1355,14:48:38,33.5,23.9,1.2,37.4,37.4,36.1
1356,14:48:39,33.5,23.9,1.2,37.4,37.4,36.1
1357,14:48:40,33.6,23.9,1.2,37.4,37.4,36.1
1358,14:48:41,33.6,23.9,1.2,37.4,37.4,36.1
1359,14:48:42,33.6,23.9,1.2,37.4,37.4,36.1
1360,14:48:43,33.6,23.9,1.2,37.4,37.4,36.1
1361,14:48:44,33.6,23.9,1.2,37.4,37.4,36.1
1362,14:48:45,33.5,23.9,1.2,37.4,37.4,36.2
1363,14:48:46,33.5,23.9,1.2,37.4,37.4,36.2
1364,14:48:47,33.5,23.9,1.2,37.4,37.4,36.2
1365,14:48:48,33.5,23.9,1.2,37.4,37.4,36.2
1366,14:48:49,33.5,23.9,1.2,37.4,37.4,36.2
1367,14:48:50,33.4,23.9,1.2,37.4,37.4,36.1
1368,14:48:51,33.4,23.9,1.2,37.4,37.4,36.1
1369,14:48:52,33.4,23.9,1.2,37.4,37.4,36.1
1370,14:48:52,33.4,23.9,1.2,37.4,37.4,36.1
1371,14:48:53,33.4,23.9,1.2,37.4,37.4,36.1
1372,14:48:54,33.5,23.9,1.2,37.4,37.4,36.1
1373,14:48:55,33.5,23.9,1.2,37.4,37.4,36.1
1374,14:48:56,33.5,23.9,1.2,37.4,37.4,36.1
1375,14:48:57,33.5,23.9,1.2,37.4,37.4,36.1
1376,14:48:58,33.5,23.9,1.2,37.4,37.4,36.1
1377,14:48:59,33.4,23.9,1.2,37.4,37.4,36.2
1378,14:49:00,33.4,23.9,1.2,37.4,37.4,36.2
1379,14:49:01,33.4,23.9,1.2,37.4,37.4,36.2
1380,14:49:02,33.4,23.9,1.2,37.4,37.4,36.2
1381,14:49:03,33.4,23.9,1.2,37.4,37.4,36.2
1382,14:49:04,33.5,23.9,1.2,37.4,37.4,36.2
1383,14:49:05,33.5,23.9,1.2,37.4,37.4,36.2
1384,14:49:06,33.5,23.9,1.2,37.4,37.4,36.2
1385,14:49:07,33.5,23.9,1.2,37.4,37.4,36.2
1386,14:49:08,33.5,23.9,1.2,37.4,37.4,36.2
1387,14:49:09,33.3,23.9,1.2,37.4,37.4,36.3
1388,14:49:10,33.3,23.9,1.2,37.4,37.4,36.3
1389,14:49:11,33.3,23.9,1.2,37.4,37.4,36.3
1390,14:49:12,33.3,23.9,1.2,37.4,37.4,36.3
1391,14:49:13,33.3,23.9,1.2,37.4,37.4,36.3
1392,14:49:14,33.2,23.9,1.2,37.4,37.4,36.3
1393,14:49:15,33.2,23.9,1.2,37.4,37.4,36.3
1394,14:49:16,33.2,23.9,1.2,37.4,37.4,36.3
1395,14:49:17,33.2,23.9,1.2,37.4,37.4,36.3
1396,14:49:18,33.2,23.9,1.2,37.4,37.4,36.3
1397,14:49:19,33.3,23.9,1.2,37.4,37.4,36.4
1398,14:49:20,33.3,23.9,1.2,37.4,37.4,36.4
1399,14:49:21,33.3,23.9,1.2,37.4,37.4,36.4
1400,14:49:22,33.3,23.9,1.2,37.4,37.4,36.4
1401,14:49:23,33.3,23.9,1.2,37.4,37.4,36.4
1402,14:49:24,33.2,23.9,1.2,37.4,37.4,36.5
1403,14:49:25,33.2,23.9,1.2,37.4,37.4,36.5
1404,14:49:26,33.2,23.9,1.2,37.4,37.4,36.5
1405,14:49:27,33.2,23.9,1.2,37.4,37.4,36.5
1406,14:49:28,33.2,23.9,1.2,37.4,37.4,36.5
1407,14:49:29,33.2,23.9,1.2,37.4,37.4,36.6
1408,14:49:30,33.2,23.9,1.2,37.4,37.4,36.6
1409,14:49:31,33.2,23.9,1.2,37.4,37.4,36.6
1410,14:49:32,33.2,23.9,1.2,37.4,37.4,36.6
1411,14:49:33,33.2,23.9,1.2,37.4,37.4,36.6
1412,14:49:34,33.1,23.9,1.2,37.4,37.4,36.6
1413,14:49:35,33.1,23.9,1.2,37.4,37.4,36.6
1414,14:49:36,33.1,23.9,1.2,37.4,37.4,36.6
1415,14:49:37,33.1,23.9,1.2,37.4,37.4,36.6
1416,14:49:38,33.1,23.9,1.2,37.4,37.4,36.6
1417,14:49:39,33.1,23.9,1.2,37.4,37.4,36.6
1418,14:49:40,33.1,23.9,1.2,37.4,37.4,36.6
1419,14:49:41,33.1,23.9,1.2,37.4,37.4,36.6
1420,14:49:42,33.1,23.9,1.2,37.4,37.4,36.6
1421,14:49:43,33.1,23.9,1.2,37.4,37.4,36.6
1422,14:49:44,33.4,23.9,1.2,37.4,37.4,36.7
1423,14:49:45,33.4,23.9,1.2,37.4,37.4,36.7
1424,14:49:46,33.4,23.9,1.2,37.4,37.4,36.7
1425,14:49:47,33.4,23.9,1.2,37.4,37.4,36.7
1426,14:49:48,33.4,23.9,1.2,37.4,37.4,36.7
1427,14:49:49,33.4,23.9,1.2,37.4,37.4,36.7
1428,14:49:50,33.4,23.9,1.2,37.4,37.4,36.7
1429,14:49:51,33.4,23.9,1.2,37.4,37.4,36.7
1430,14:49:52,33.4,23.9,1.2,37.4,37.4,36.7
1431,14:49:53,33.4,23.9,1.2,37.4,37.4,36.7
1432,14:49:54,33.4,23.9,1.2,37.4,37.4,36.7
1433,14:49:55,33.4,23.9,1.2,37.4,37.4,36.7
1434,14:49:56,33.4,24,1.2,37.5,37.4,36.7
1435,14:49:57,33.4,23.9,1.2,37.4,37.4,36.7
1436,14:49:58,33.4,23.9,1.2,37.4,37.4,36.7
1437,14:49:59,33.5,23.9,1.2,37.4,37.4,36.8
1438,14:50:00,33.5,23.9,1.2,37.4,37.4,36.8
1439,14:50:01,33.5,23.9,1.2,37.4,37.4,36.8
1440,14:50:02,33.5,23.9,1.2,37.4,37.4,36.8
1441,14:50:03,33.5,23.9,1.2,37.4,37.4,36.8
1442,14:50:04,33.3,23.9,1.2,37.4,37.4,36.7
1443,14:50:05,33.3,23.9,1.2,37.4,37.4,36.7
1444,14:50:06,33.3,23.9,1.2,37.4,37.4,36.7
1445,14:50:07,33.3,23.9,1.2,37.4,37.4,36.7
1446,14:50:08,33.3,23.9,1.2,37.4,37.4,36.7
1447,14:50:09,33.2,23.9,1.2,37.4,37.4,36.7
1448,14:50:10,33.2,23.9,1.2,37.4,37.4,36.7
1449,14:50:11,33.2,23.9,1.2,37.4,37.4,36.7
1450,14:50:12,33.2,23.9,1.2,37.4,37.4,36.7
1451,14:50:13,33.2,23.9,1.2,37.4,37.4,36.7
1452,14:50:14,33.1,23.9,1.2,37.4,37.4,36.8
1453,14:50:15,33.1,23.9,1.2,37.4,37.4,36.8
1454,14:50:16,33.1,23.9,1.2,37.4,37.4,36.8
1455,14:50:17,33.1,23.9,1.2,37.4,37.4,36.8
1456,14:50:18,33.1,23.9,1.2,37.4,37.4,36.8
1457,14:50:19,32.8,23.9,1.2,37.4,37.4,36.7
1458,14:50:20,32.8,23.9,1.2,37.4,37.4,36.7
1459,14:50:21,32.8,23.9,1.2,37.4,37.4,36.7
1460,14:50:22,32.8,23.9,1.2,37.4,37.4,36.7
1461,14:50:23,32.8,23.9,1.2,37.4,37.4,36.7
1462,14:50:24,32.8,23.9,1.2,37.4,37.4,36.6
1463,14:50:25,32.8,23.9,1.2,37.4,37.4,36.6
1464,14:50:26,32.8,23.9,1.2,37.4,37.4,36.6
1465,14:50:27,32.8,23.9,1.2,37.4,37.4,36.6
1466,14:50:28,32.8,23.9,1.2,37.4,37.4,36.6
1467,14:50:29,32.8,23.9,1.2,37.4,37.4,36.6
1468,14:50:30,32.8,23.9,1.2,37.4,37.4,36.6
1469,14:50:31,32.8,23.9,1.2,37.4,37.4,36.6
1470,14:50:32,32.8,23.9,1.2,37.4,37.4,36.6
1471,14:50:33,32.8,23.9,1.2,37.4,37.4,36.6
1472,14:50:34,32.9,24,1.2,37.5,37.4,36.6
1473,14:50:35,32.9,23.9,1.2,37.4,37.4,36.6
1474,14:50:36,32.9,23.9,1.2,37.4,37.4,36.6
1475,14:50:37,32.9,23.9,1.2,37.4,37.4,36.6
1476,14:50:38,32.9,23.9,1.2,37.4,37.4,36.6
1477,14:50:39,32.8,23.9,1.2,37.4,37.4,36.4
1478,14:50:40,32.8,23.9,1.2,37.4,37.4,36.4
1479,14:50:41,32.8,23.9,1.2,37.4,37.4,36.4
1480,14:50:42,32.8,23.9,1.2,37.4,37.4,36.4
1481,14:50:43,32.8,23.9,1.2,37.4,37.4,36.4
1482,14:50:44,32.8,23.9,1.2,37.4,37.4,36.3
1483,14:50:45,32.8,23.9,1.2,37.4,37.4,36.3
1484,14:50:46,32.8,23.9,1.2,37.4,37.4,36.3
1485,14:50:47,32.8,23.9,1.2,37.4,37.4,36.3
1486,14:50:48,32.8,23.9,1.2,37.4,37.4,36.3
1487,14:50:49,32.8,23.9,1.2,37.4,37.4,36.1
1488,14:50:50,32.8,23.9,1.2,37.4,37.4,36.1
1489,14:50:51,32.8,23.9,1.2,37.4,37.4,36.1
1490,14:50:52,32.8,23.9,1.2,37.4,37.4,36.1
1491,14:50:53,32.8,23.9,1.2,37.4,37.4,36.1
1492,14:50:54,33,23.9,1.2,37.4,37.4,36.1
1493,14:50:55,33,23.9,1.2,37.4,37.4,36.1
1494,14:50:56,33,23.9,1.2,37.4,37.4,36.1
1495,14:50:57,33,23.9,1.2,37.4,37.4,36.1
1496,14:50:58,33,23.9,1.2,37.4,37.4,36.1
1497,14:50:59,32.8,23.9,1.2,37.4,37.4,36.1
1498,14:51:00,32.8,23.9,1.2,37.4,37.4,36.1
1499,14:51:01,32.8,23.9,1.2,37.4,37.4,36.1
1500,14:51:02,32.8,23.9,1.2,37.4,37.4,36.1
1501,14:51:03,32.8,23.9,1.2,37.4,37.4,36.1
1502,14:51:04,32.8,23.9,1.2,37.4,37.4,36.1
1503,14:51:05,32.8,23.9,1.2,37.4,37.4,36.1
1504,14:51:06,32.8,23.9,1.2,37.4,37.4,36.1
1505,14:51:07,32.8,23.9,1.2,37.4,37.4,36.1
1506,14:51:08,32.8,23.9,1.2,37.4,37.4,36.1
1507,14:51:09,33,23.9,1.2,37.4,37.4,36.2
1508,14:51:10,33,23.9,1.2,37.4,37.4,36.2
1509,14:51:11,33,23.9,1.2,37.4,37.4,36.2
1510,14:51:12,33,23.9,1.2,37.4,37.4,36.2
1511,14:51:13,33,23.9,1.2,37.4,37.4,36.2
1512,14:51:14,32.7,23.9,1.2,37.4,37.4,36
1513,14:51:15,32.7,23.9,1.2,37.4,37.4,36
1514,14:51:16,32.7,23.9,1.2,37.4,37.4,36
1515,14:51:17,32.7,23.9,1.2,37.4,37.4,36
1516,14:51:18,32.7,23.9,1.2,37.4,37.4,36
1517,14:51:19,32.8,23.9,1.2,37.4,37.4,36.1
1518,14:51:20,32.8,23.9,1.2,37.4,37.4,36.1
1519,14:51:21,32.8,23.9,1.2,37.4,37.4,36.1
1520,14:51:22,32.8,23.9,1.2,37.4,37.4,36.1
1521,14:51:23,32.8,23.9,1.2,37.4,37.4,36.1
1522,14:51:24,32.9,23.9,1.2,37.4,37.4,36.1
1523,14:51:25,32.9,23.9,1.2,37.4,37.4,36.1
1524,14:51:26,32.9,23.9,1.2,37.4,37.4,36.1
1525,14:51:27,32.9,23.9,1.2,37.4,37.4,36.1
1526,14:51:28,32.9,23.9,1.2,37.4,37.4,36.1
1527,14:51:29,32.9,23.9,1.2,37.4,37.4,35.9
1528,14:51:30,32.9,23.9,1.2,37.4,37.4,35.9
1529,14:51:31,32.9,23.9,1.2,37.4,37.4,35.9
1530,14:51:32,32.9,23.9,1.2,37.4,37.4,35.9
1531,14:51:33,32.9,23.9,1.2,37.4,37.4,35.9
1532,14:51:34,33,23.9,1.2,37.4,37.4,36
1533,14:51:35,33,23.9,1.2,37.4,37.4,36
1534,14:51:36,33,23.9,1.2,37.4,37.4,36
1535,14:51:37,33,23.9,1.2,37.4,37.4,36
1536,14:51:38,33,23.9,1.2,37.4,37.4,36
1537,14:51:39,33.2,23.9,1.2,37.4,37.4,35.9
1538,14:51:40,33.2,23.9,1.2,37.4,37.4,35.9
1539,14:51:41,33.2,23.9,1.2,37.4,37.4,35.9
1540,14:51:42,33.2,23.9,1.2,37.4,37.4,35.9
1541,14:51:43,33.2,23.9,1.2,37.4,37.4,35.9
1542,14:51:44,33.4,23.9,1.2,37.4,37.4,36
1543,14:51:45,33.4,23.9,1.2,37.4,37.4,36
1544,14:51:46,33.4,23.9,1.2,37.4,37.4,36
1545,14:51:47,33.4,23.9,1.2,37.4,37.4,36
1546,14:51:48,33.4,23.9,1.2,37.4,37.4,36
1547,14:51:49,33.4,23.9,1.2,37.4,37.4,35.9
1548,14:51:50,33.4,23.9,1.2,37.4,37.4,35.9
1549,14:51:51,33.4,23.9,1.2,37.4,37.4,35.9
1550,14:51:52,33.4,23.9,1.2,37.4,37.4,35.9
1551,14:51:53,33.4,23.9,1.2,37.4,37.4,35.9
1552,14:51:54,33.5,23.9,1.2,37.4,37.4,36
1553,14:51:55,33.5,23.9,1.2,37.4,37.4,36
1554,14:51:56,33.5,23.9,1.2,37.4,37.4,36
1555,14:51:57,33.5,23.9,1.2,37.4,37.4,36
1556,14:51:58,33.5,23.9,1.2,37.4,37.4,36
1557,14:51:59,33.5,23.9,1.2,37.4,37.4,36
1558,14:52:00,33.5,23.9,1.2,37.4,37.4,36
1559,14:52:01,33.5,23.9,1.2,37.4,37.4,36
1560,14:52:02,33.5,23.9,1.2,37.4,37.4,36
1561,14:52:03,33.5,23.9,1.2,37.4,37.4,36
1562,14:52:04,33.6,23.9,1.2,37.4,37.4,36.2
1563,14:52:05,33.6,23.9,1.2,37.4,37.4,36.2
1564,14:52:06,33.6,23.9,1.2,37.4,37.4,36.2
1565,14:52:07,33.6,23.9,1.2,37.4,37.4,36.2
1566,14:52:08,33.6,23.9,1.2,37.4,37.4,36.2
1567,14:52:09,33.3,23.9,1.2,37.4,37.4,36.3
1568,14:52:10,33.3,23.9,1.2,37.4,37.4,36.3
1569,14:52:11,33.3,23.9,1.2,37.4,37.4,36.3
1570,14:52:12,33.3,23.9,1.2,37.4,37.4,36.3
1571,14:52:13,33.3,23.9,1.2,37.4,37.4,36.3
1572,14:52:14,33.3,23.9,1.2,37.4,37.4,36.2
1573,14:52:15,33.3,23.9,1.2,37.4,37.4,36.2
1574,14:52:16,33.3,23.9,1.2,37.4,37.4,36.2
1575,14:52:17,33.3,23.9,1.2,37.4,37.4,36.2
1576,14:52:18,33.3,23.9,1.2,37.4,37.4,36.2
1577,14:52:19,33.3,23.9,1.2,37.4,37.4,36.3
1578,14:52:20,33.3,23.9,1.2,37.4,37.4,36.3
1579,14:52:21,33.3,23.9,1.2,37.4,37.4,36.3
1580,14:52:22,33.3,23.9,1.2,37.4,37.4,36.3
1581,14:52:23,33.3,23.9,1.2,37.4,37.4,36.3
1582,14:52:24,33.1,23.9,1.2,37.4,37.4,36.4
1583,14:52:25,33.1,23.9,1.2,37.4,37.4,36.4
1584,14:52:26,33.1,23.9,1.2,37.4,37.4,36.4
1585,14:52:27,33.1,23.9,1.2,37.4,37.4,36.4
1586,14:52:28,33.1,23.9,1.2,37.4,37.4,36.4
1587,14:52:29,33.1,23.9,1.2,37.4,37.4,36.4
1588,14:52:30,33.2,23.9,1.2,37.4,37.4,36.5
1589,14:52:31,33.2,23.9,1.2,37.4,37.4,36.5
1590,14:52:32,33.2,23.9,1.2,37.4,37.4,36.5
1591,14:52:33,33.2,23.9,1.2,37.4,37.4,36.5
1592,14:52:34,33.2,23.9,1.2,37.4,37.4,36.4
1593,14:52:35,33.2,23.9,1.2,37.4,37.4,36.4
1594,14:52:36,33.2,23.9,1.2,37.4,37.4,36.4
1595,14:52:37,33.2,23.9,1.2,37.4,37.4,36.4
1596,14:52:38,33.2,23.9,1.2,37.4,37.4,36.4
1597,14:52:39,33.1,23.9,1.2,37.4,37.4,36.5
1598,14:52:40,33.1,23.9,1.2,37.4,37.4,36.5
1599,14:52:41,33.1,23.9,1.2,37.4,37.4,36.5
1600,14:52:42,33.1,23.9,1.2,37.4,37.4,36.5
1601,14:52:43,33.1,23.9,1.2,37.4,37.4,36.5
1602,14:52:44,33.2,23.9,1.2,37.4,37.4,36.5
1603,14:52:45,33.2,23.9,1.2,37.4,37.4,36.5
1604,14:52:46,33.2,23.9,1.2,37.4,37.4,36.5
1605,14:52:47,33.2,23.9,1.2,37.4,37.4,36.5
1606,14:52:48,33.2,23.9,1.2,37.4,37.4,36.5
1607,14:52:49,33.1,23.9,1.2,37.4,37.4,36.6
1608,14:52:50,33.1,23.9,1.2,37.4,37.4,36.6
1609,14:52:51,33.1,23.9,1.2,37.4,37.4,36.6
1610,14:52:52,33.1,23.9,1.2,37.4,37.4,36.6
1611,14:52:53,33.1,23.9,1.2,37.4,37.4,36.6
1612,14:52:54,32.9,23.9,1.2,37.4,37.4,36.6
1613,14:52:55,32.9,23.9,1.2,37.4,37.4,36.6
1614,14:52:56,32.9,23.9,1.2,37.4,37.4,36.6
1615,14:52:57,32.9,23.9,1.2,37.4,37.4,36.6
1616,14:52:58,32.9,23.9,1.2,37.4,37.4,36.6
1617,14:52:59,32.8,23.9,1.2,37.4,37.4,36.7
1618,14:53:00,32.8,23.9,1.2,37.4,37.4,36.7
1619,14:53:01,32.8,23.9,1.2,37.4,37.4,36.7
1620,14:53:02,32.8,23.9,1.2,37.4,37.4,36.7
1621,14:53:03,32.8,23.9,1.2,37.4,37.4,36.7
1622,14:53:04,32.5,23.9,1.2,37.4,37.4,36.6
1623,14:53:05,32.5,23.9,1.2,37.4,37.4,36.6
1624,14:53:06,32.5,23.9,1.2,37.4,37.4,36.6
1625,14:53:07,32.5,23.9,1.2,37.4,37.4,36.6
1626,14:53:08,32.5,23.9,1.2,37.4,37.4,36.6
1627,14:53:09,32.4,23.9,1.2,37.4,37.4,36.7
1628,14:53:10,32.4,23.9,1.2,37.4,37.4,36.7
1629,14:53:11,32.4,23.9,1.2,37.4,37.4,36.7
1630,14:53:12,32.4,23.9,1.2,37.4,37.4,36.7
1631,14:53:13,32.4,23.9,1.2,37.4,37.4,36.7
1632,14:53:14,32.5,23.9,1.2,37.4,37.4,36.9
1633,14:53:15,32.5,23.9,1.2,37.4,37.4,36.9
1634,14:53:16,32.5,23.9,1.2,37.4,37.4,36.9
1635,14:53:17,32.5,23.9,1.2,37.4,37.4,36.9
1636,14:53:18,32.5,23.9,1.2,37.4,37.4,36.9
1637,14:53:19,32.4,23.9,1.2,37.4,37.4,36.9
1638,14:53:20,32.4,23.9,1.2,37.4,37.4,36.9
1639,14:53:21,32.4,23.9,1.2,37.4,37.4,36.9
1640,14:53:22,32.4,23.9,1.2,37.4,37.4,36.9
1641,14:53:23,32.4,23.9,1.2,37.4,37.4,36.9
1642,14:53:24,32.4,23.9,1.2,37.4,37.4,36.8
1643,14:53:25,32.4,23.9,1.2,37.4,37.4,36.8
1644,14:53:26,32.4,23.9,1.2,37.4,37.4,36.8
1645,14:53:27,32.4,23.9,1.2,37.4,37.4,36.8
1646,14:53:28,32.4,23.9,1.2,37.4,37.4,36.8
1647,14:53:29,32.4,23.9,1.2,37.4,37.4,36.8
1648,14:53:30,32.4,23.9,1.2,37.4,37.4,36.8
1649,14:53:31,32.4,23.9,1.2,37.4,37.4,36.8
1650,14:53:32,32.4,23.9,1.2,37.4,37.4,36.8
1651,14:53:33,32.4,23.9,1.2,37.4,37.4,36.8
1652,14:53:34,32.5,23.9,1.2,37.4,37.4,36.8
1653,14:53:35,32.5,23.9,1.2,37.4,37.4,36.8
1654,14:53:36,32.5,23.9,1.2,37.4,37.4,36.8
1655,14:53:37,32.5,23.9,1.2,37.4,37.4,36.8
1656,14:53:38,32.5,23.9,1.2,37.4,37.4,36.8
1657,14:53:39,32.5,23.9,1.2,37.4,37.4,36.8
1658,14:53:40,32.5,23.9,1.2,37.4,37.4,36.6
1659,14:53:41,32.5,23.9,1.2,37.4,37.4,36.6
1660,14:53:42,32.5,23.9,1.2,37.4,37.4,36.6
1661,14:53:43,32.5,23.9,1.2,37.4,37.4,36.6
1662,14:53:44,32.5,23.9,1.2,37.4,37.4,36.4
1663,14:53:45,32.5,23.9,1.2,37.4,37.4,36.4
1664,14:53:46,32.5,23.9,1.2,37.4,37.4,36.4
1665,14:53:47,32.5,23.9,1.2,37.4,37.4,36.4
1666,14:53:48,32.5,23.9,1.2,37.4,37.4,36.4
1667,14:53:49,32.7,23.9,1.2,37.4,37.4,36.5
1668,14:53:50,32.7,23.9,1.2,37.4,37.4,36.5
